treat,buttonpresses,bpressestest,age,gender,education,conscientious1,conscientious2_r,conscientious3,conscientious4,agreeable1,agreeable2_r,neurotic1,neurotic2_r,open1_r,open2,extraversion1_r,extraversion2,altruism1,altruism2,risk1,posreciprocity1,posreciprocity2,socialcomp1,socialcomp2_r,socialcomp3,competition1,competition2,competition3,competition4,risks5,risks6,risks8,risks9,risks12,risks13,risks15,risks16,risks20,risks21,risks23,risks24,risks27,risks28,risks30,risks31,loss1,loss_change,treat_1,treat_2,treat_3,treat_4,treat_5,treat_6,treat_7
1,2143,34,30,1,4,5,5,5,4,4,4,5,5,4,4,4,5,60,9,10,6,9,5,4,5,4,5,4,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0
6,2333,46,37,1,4,5,4,5,3,2,4,1,5,3,5,3,4,0,7,2,5,10,5,2,3,3,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0
3,2,2,44,1,2,3,3,3,3,4,3,3,3,3,3,3,3,100,5,6,1,5,3,3,3,2,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
5,1224,55,30,1,4,4,5,5,4,4,5,4,4,4,5,5,5,60,8,10,6,9,4,5,4,4,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,1,0,0
3,1678,16,51,0,3,5,1,4,5,5,4,4,4,4,5,4,3,60,10,5,1,10,5,5,4,5,5,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,1,0,0,0,0
7,1993,60,35,1,3,4,3,4,4,4,2,3,4,4,2,5,1,0,5,2,6,8,4,3,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1
5,2569,30,30,0,4,5,5,4,4,4,4,4,4,5,5,5,5,1000,10,9,4,10,5,4,5,4,5,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0
6,2756,59,41,0,4,5,1,4,5,5,2,4,2,2,4,5,1,150,9,7,5,9,4,2,1,4,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0
1,1614,47,40,1,2,5,1,5,5,1,3,5,1,1,3,4,5,100,10,8,2,10,5,2,4,4,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
4,900,50,36,1,5,5,1,5,5,2,3,4,2,2,5,4,3,160,10,6,4,9,3,4,2,3,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0
4,2271,49,49,1,5,3,2,5,4,4,3,3,4,4,3,3,2,600,8,7,3,7,3,4,2,4,5,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
3,1837,36,43,1,5,4,1,4,5,3,3,4,3,3,5,4,3,100,10,5,6,10,2,4,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0
6,192,13,25,1,4,4,3,4,4,5,3,4,2,5,3,4,5,800,8,6,5,7,5,4,3,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0
1,2107,69,40,0,5,3,4,3,4,3,4,3,4,4,3,3,4,1000,7,5,1,7,3,4,3,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0
6,1700,17,61,0,3,5,1,4,4,3,2,4,1,2,5,5,2,50,9,2,6,10,5,4,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3,828,20,41,0,4,4,4,3,2,4,3,3,3,3,3,3,2,320,6,7,2,5,3,4,4,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
2,705,17,30,0,5,3,3,3,3,2,4,4,3,3,2,3,2,100,8,5,2,7,3,4,4,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
5,1595,0,38,0,4,4,2,5,4,5,2,4,2,5,4,4,4,700,9,8,2,9,4,5,5,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,1,0,0
7,1679,29,30,1,4,5,4,5,1,5,1,5,1,5,1,2,5,600,10,9,6,10,3,3,3,2,2,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
1,1384,30,49,0,5,5,4,4,5,5,5,4,3,5,4,4,4,800,8,7,4,9,4,3,5,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0
3,1539,41,29,1,3,5,1,5,4,5,2,5,1,4,5,4,3,600,10,9,2,10,5,2,5,5,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
1,2785,58,30,1,3,5,1,5,5,4,2,4,1,3,5,2,4,300,10,5,2,7,2,4,1,4,4,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0
6,2003,61,58,0,3,5,1,5,5,5,2,4,1,1,4,4,5,500,10,6,6,2,3,4,1,5,5,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0
4,1581,37,73,0,5,5,3,5,5,5,4,2,3,2,5,2,3,100,8,9,2,10,5,2,4,4,3,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0
2,751,50,45,1,3,4,3,5,5,5,2,4,2,4,4,2,5,100,10,6,2,9,5,1,4,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
5,1121,19,46,0,4,3,3,3,5,4,4,4,4,4,4,4,4,1500,8,9,1,9,3,4,4,3,4,4,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
7,383,32,36,0,5,3,3,3,4,3,4,3,4,3,3,4,4,1000,9,7,5,6,4,3,2,3,3,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
4,2355,54,27,1,5,2,4,3,3,3,3,3,3,2,4,2,4,400,5,6,2,8,2,3,4,3,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
1,1000,29,48,1,4,4,2,4,4,3,2,4,3,2,4,5,2,0,5,6,1,8,3,2,2,4,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0
5,1916,26,40,0,5,3,3,3,3,3,3,3,2,2,3,2,2,1000,6,5,1,7,3,3,2,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0
6,2696,88,27,1,6,5,5,3,3,2,5,2,5,1,5,2,5,100,9,2,2,7,3,1,5,5,1,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0
3,392,30,37,0,3,5,2,5,4,2,4,4,4,2,5,4,2,50,10,3,6,10,2,2,2,5,5,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0
4,43,40,41,1,4,5,1,5,5,5,1,5,1,1,5,1,5,200,10,0,2,10,1,5,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0
6,2700,21,35,0,4,4,4,4,4,4,4,4,3,4,4,4,4,1600,9,9,3,9,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
2,2184,62,31,0,1,4,1,5,5,5,1,4,1,1,5,1,5,200,10,10,6,10,5,1,5,5,5,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0
5,2085,57,50,1,5,4,2,4,4,4,2,4,2,4,2,4,2,0,4,2,1,5,2,4,2,4,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0
1,2272,28,26,0,4,4,1,4,4,4,1,4,1,1,4,4,4,0,0,5,4,9,4,4,2,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
3,1199,26,25,1,4,5,4,5,3,4,4,3,5,4,5,4,4,1000,8,4,5,5,3,4,4,5,3,3,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,1,0,0,0,0
3,2785,72,35,1,3,5,2,4,5,3,1,2,5,4,3,5,1,100,10,2,2,10,4,2,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0
7,1528,69,42,1,4,5,1,5,5,1,1,5,1,1,5,3,4,100,10,2,1,10,3,5,1,3,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1
2,2172,78,35,0,4,2,4,5,4,4,5,5,4,5,4,4,3,1600,2,9,3,8,4,4,4,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0
5,2439,71,35,0,4,4,4,4,4,4,4,4,2,4,5,4,4,1600,3,9,2,9,4,5,4,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0
6,2102,45,41,0,4,3,5,2,3,2,4,1,5,4,5,5,2,100,9,4,4,7,4,2,2,2,4,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0
4,2575,72,26,1,5,3,3,4,4,4,4,4,4,3,3,3,3,100,7,8,5,7,5,4,3,4,3,4,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
2,1101,43,30,0,4,4,4,3,3,4,4,5,3,3,4,4,4,900,3,4,3,4,5,3,4,3,4,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0
3,2122,56,24,1,5,5,4,4,4,4,5,5,4,4,5,4,4,800,9,8,4,9,4,4,4,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0
1,1412,4,43,0,4,5,4,4,4,5,4,4,4,5,5,4,5,600,9,8,4,9,4,5,4,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0
7,600,57,55,0,5,5,1,4,5,5,4,2,4,2,5,2,4,500,9,7,6,10,4,2,3,2,2,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
4,1245,6,36,0,4,4,5,5,5,4,3,4,5,4,4,3,3,500,7,5,1,7,4,5,3,4,4,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0
5,1935,54,35,0,4,4,4,4,4,4,4,4,4,4,4,4,4,1600,1,9,3,9,4,5,4,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0
4,2375,35,29,1,4,4,4,5,5,5,5,5,5,4,4,4,4,1400,9,10,1,9,5,5,5,5,5,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
2,2450,2,32,1,5,3,2,4,4,3,4,3,4,4,3,2,3,1600,8,10,4,8,4,3,5,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0
1,2847,53,38,0,1,4,2,3,5,1,3,3,2,2,4,4,1,300,6,5,4,7,1,4,1,2,3,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
7,211,48,54,0,4,4,4,4,3,3,4,3,3,3,4,3,3,1600,8,6,6,5,3,3,4,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1
5,2482,51,53,1,4,3,4,3,3,1,5,1,5,1,3,5,1,100,8,2,1,5,3,3,3,4,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0
3,2688,38,56,0,4,3,4,2,3,3,4,3,3,2,4,5,1,100,5,4,2,9,4,3,2,4,4,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
4,654,31,36,0,5,4,3,4,4,3,3,3,4,4,3,4,4,1000,9,6,6,7,5,4,3,3,4,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
7,2521,57,33,1,4,2,2,3,3,4,3,3,3,2,2,1,4,100,5,6,1,6,3,3,3,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1
3,1002,44,35,0,4,4,4,5,5,5,3,3,5,4,4,4,4,1600,8,6,4,8,3,4,3,4,5,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2,2084,15,54,1,4,1,2,5,4,5,4,3,2,4,2,3,3,100,2,1,1,6,5,4,3,4,3,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0
3,1860,68,31,1,4,5,1,5,5,1,3,5,1,2,4,5,1,300,8,5,6,10,3,4,1,3,5,4,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0
5,2642,85,27,2,3,4,4,4,5,4,4,2,4,1,5,2,5,150,10,6,4,10,5,1,5,2,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
6,1777,33,65,1,5,4,2,4,4,5,3,5,2,3,4,4,3,500,10,10,3,10,4,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,1,0
1,2000,6,36,0,4,4,3,5,5,5,2,4,2,4,3,4,4,1000,6,10,4,10,3,4,3,4,4,3,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
7,420,52,31,0,4,5,1,5,5,1,4,3,3,2,4,5,1,0,2,5,0,8,5,1,5,4,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1
4,2811,74,37,0,4,5,1,5,5,4,3,4,3,1,5,5,3,100,9,5,0,9,5,1,5,5,3,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0
5,1623,31,54,0,5,4,1,4,5,5,1,5,2,5,5,1,5,1000,10,7,4,9,5,2,4,3,5,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
6,3122,52,29,0,4,3,3,4,3,4,2,4,4,2,2,3,3,1000,5,7,6,4,3,4,3,4,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0
3,100,17,33,1,1,4,4,4,4,4,2,4,4,1,4,2,2,100,10,5,6,10,2,4,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
7,76,18,27,1,4,4,1,4,4,5,5,5,1,1,5,5,4,100,10,1,3,10,5,4,5,5,5,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
2,3008,53,46,1,3,5,4,4,2,4,3,2,2,1,5,4,3,50,6,4,4,8,4,2,4,3,4,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0
4,2030,58,29,1,3,3,3,2,3,1,5,1,4,4,4,5,1,0,0,0,0,5,4,1,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0
5,1305,25,42,0,4,4,5,5,5,5,5,4,3,4,5,4,4,1600,8,6,6,7,4,3,4,3,3,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0
3,2406,62,52,1,1,4,2,4,4,2,3,4,2,4,3,2,4,160,9,6,2,10,2,1,1,1,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
4,2181,44,41,0,3,4,2,4,4,4,1,5,1,4,3,3,3,200,8,5,4,8,4,5,1,3,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0
6,2221,48,30,0,5,5,5,4,4,4,4,4,4,5,5,5,5,500,10,9,4,10,4,5,4,5,4,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2,2300,17,56,1,4,3,3,3,3,3,3,3,3,3,3,3,3,600,7,7,4,6,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0
1,1374,30,65,1,4,4,5,4,4,4,3,3,4,1,5,4,3,60,10,6,2,9,4,3,3,4,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
7,1623,56,56,1,1,5,1,5,5,4,1,4,1,1,5,1,5,300,10,2,4,10,4,5,1,2,5,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1
6,1726,34,45,1,4,4,2,5,5,5,1,4,1,1,5,2,5,600,8,3,4,9,3,5,2,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0
1,1880,50,32,1,7,5,1,5,5,5,2,4,1,1,4,4,5,500,10,3,5,10,1,5,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
3,2372,56,29,1,4,4,2,4,3,4,2,3,3,3,4,3,4,100,7,8,5,9,4,3,3,4,3,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
2,1575,32,49,1,4,4,5,4,4,4,4,2,4,4,5,4,5,10,7,6,1,8,2,4,2,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1,0,0,0,0,0
5,1494,18,63,0,5,3,5,1,2,4,4,2,4,2,5,4,3,400,8,6,5,7,4,2,4,4,2,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0
7,1291,51,26,0,3,4,4,4,4,4,2,2,5,4,4,4,1,0,7,4,4,8,4,3,2,5,4,5,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1
7,2000,47,30,0,5,1,1,5,5,5,1,5,1,3,5,1,5,800,8,9,3,9,4,5,5,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1
5,1542,27,21,1,4,4,3,3,4,4,4,3,4,2,5,4,2,125,8,4,3,8,4,2,4,3,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0
2,1967,30,51,1,3,4,3,4,4,5,3,3,3,4,5,1,5,100,10,5,2,10,4,4,2,4,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0
3,1949,21,60,1,5,5,1,5,5,5,4,3,3,5,4,3,4,100,10,6,6,10,5,4,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,1,0,0,0,0
4,1409,14,53,0,5,4,2,5,5,5,2,3,3,5,3,3,3,300,10,5,6,9,5,4,3,4,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
6,1800,44,53,1,4,5,1,5,5,4,2,4,1,3,3,4,3,0,8,3,4,9,5,4,1,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0
1,1710,4,32,1,5,4,3,4,4,4,5,5,4,5,5,3,4,400,7,5,6,9,5,4,5,4,3,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
2,2221,33,52,1,4,5,1,4,5,4,1,3,3,2,4,4,4,160,10,5,6,9,4,2,4,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0
1,2000,42,37,1,3,5,1,5,5,1,1,4,1,1,3,5,3,0,5,0,4,10,5,5,1,3,5,5,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
4,2357,20,27,1,2,5,1,5,5,3,1,4,1,4,4,1,5,100,10,5,6,10,1,1,1,4,4,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0
6,2300,63,30,0,4,4,3,5,4,5,1,4,4,4,2,5,2,0,5,6,6,10,3,2,3,5,4,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0
5,2268,52,41,1,6,5,2,4,4,4,1,5,3,3,2,4,3,0,5,2,2,8,3,4,2,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,1,0,0
7,2541,59,33,0,1,3,3,4,3,3,4,2,4,3,4,4,2,400,6,2,2,8,4,2,4,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1
4,2558,27,48,1,2,5,1,5,4,5,1,2,5,2,4,4,3,0,5,0,4,10,4,3,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
5,709,9,41,1,3,3,3,3,3,3,2,4,4,4,3,3,2,200,5,5,3,7,3,3,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0
7,1103,5,73,0,3,4,4,4,4,4,1,5,2,1,5,4,4,50,5,1,4,9,5,4,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1
2,2022,42,33,0,3,3,4,3,3,4,3,3,5,2,5,5,1,0,7,7,4,9,4,2,1,4,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0
1,2178,72,22,1,3,4,4,5,2,4,3,4,4,2,3,2,5,400,6,8,2,9,4,2,5,4,3,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0
6,1511,33,48,0,4,4,3,2,2,2,3,4,4,4,3,4,3,0,8,7,0,7,4,4,2,3,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0
3,1518,54,38,0,5,4,3,4,4,4,4,3,2,2,5,4,3,160,10,7,4,10,4,2,4,5,2,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0
4,2005,74,42,0,6,3,4,4,3,2,5,3,4,4,4,5,2,0,9,3,1,7,4,2,5,5,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0
3,2396,49,27,0,4,3,2,4,4,5,5,3,3,4,5,4,1,200,10,5,4,9,5,3,3,5,3,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0
2,2003,67,34,0,5,4,1,5,4,2,4,5,1,4,2,4,2,200,7,9,0,6,5,5,2,5,5,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0
1,2186,43,63,1,1,5,2,4,5,4,2,4,2,1,5,4,2,0,10,4,6,10,2,5,1,2,4,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0
6,1485,32,65,1,4,4,1,4,5,4,1,5,1,1,5,5,3,100,10,3,6,9,4,4,2,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
7,2398,30,26,1,4,4,1,1,5,5,3,5,4,5,4,1,4,1600,10,7,2,0,1,1,4,1,3,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
5,2078,70,55,1,2,4,2,4,4,3,2,5,1,2,4,4,4,600,10,5,4,10,3,3,1,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0
1,1600,20,68,0,3,5,1,4,5,4,1,4,2,1,5,3,3,0,8,5,4,10,5,5,2,3,3,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0
3,643,7,32,0,4,4,2,4,3,3,3,4,3,4,4,4,3,500,8,6,6,5,5,3,4,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,0,0
5,2238,68,32,0,5,3,4,5,5,5,5,5,4,3,3,3,4,600,7,10,6,6,3,5,4,5,3,5,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
6,2032,33,30,1,3,5,4,3,5,4,4,2,3,2,5,2,4,0,5,6,0,9,4,2,4,4,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0
2,2517,67,40,1,4,4,4,5,3,5,3,3,5,4,4,4,4,1000,10,10,6,9,4,5,4,5,4,5,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0
1,2030,47,25,1,5,5,5,4,5,4,4,4,5,5,4,5,5,800,9,10,1,9,4,5,4,5,4,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0
5,2551,46,30,0,5,3,4,4,3,4,3,3,4,3,4,4,4,1000,8,6,6,6,4,4,3,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0
4,2434,67,25,1,5,3,2,5,5,4,5,5,2,4,4,5,4,1250,9,5,1,9,4,5,3,4,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,1,0,0,0
7,2592,45,56,0,3,5,1,4,5,4,2,4,2,5,5,4,3,0,8,6,6,10,4,4,2,3,4,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
2,2375,64,41,1,4,5,1,5,5,2,4,1,5,2,4,4,2,300,10,2,4,10,4,2,4,4,2,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0
3,1401,1,25,1,5,4,3,5,5,5,1,4,3,4,4,4,5,800,10,10,4,10,5,4,5,5,4,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
